ProductID,ProductName,Brand,Category,CPUBrand,CPUFamily,GPUType,GPUModel,RamCapacity,RamType,StorageCapacity,StorageType,DisplaySize,DisplayResolution,DisplayRefreshRate,OSFamily,DesignWeight,IsAiLaptop,IsAvailable
P0072,Laptop ASUS ROG Flow Z13 GZ302EA-RU080WS (AMD Ryzen AI MAX+ 395 | 32GB | 1TB | AMD Radeon | 13.4 inch 2.5K 180Hz | Win 11 | Office | Đen),Asus,Gaming,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,240+,Windows,1.2,True,True
P0073,Laptop Asus Vivobook S 14 Flip TP3402VA-LZ632W (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 14 inch WUXGA IPS | Win 11 | Bạc),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,False,True
P0074,Laptop Dell XPS 9350 XPS9350-U5IA165W11GR-FP (Intel Core Ultra 5 226V | 16GB | 512GB | Intel Arc | 13.4 inch QHD + | Win 11 | Office | Đen),Dell,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.21,True,True
P0075,Laptop ASUS TUF Gaming F16 FX608JPR-RV044W (Intel Core i7 14650HX | RTX 5070 | 16 inch FHD+ 165Hz | 16GB | 1TB | Win 11 | Xám),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P0076,Laptop Dell 16 DC16250-71076092 (Intel Core 5 120U | 16GB | 1TB | Intel Graphics | 16 inch FHD + | OfficeHome24+O365 |  McAfee LS | Win 11 Home,Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.98,False,True
P0077,Laptop ASUS ExpertBook P1503CVA-i308-50W (Intel Core i3-1315U | Intel UHD | 15.6 inch FHD | 8GB | 512GB | Win 11 | Xám),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P0078,Laptop Lenovo ThinkPad T14s Gen 3 21BR00E2VA (Intel Core i5-1235U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | NoOS | Đen),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.21,False,True
P0079,Laptop Dell 15 DC15250 DC5I7952W1 (Intel Core i7-1355U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD IPS | Win 11 | OfficeHome24 | OS365 | Bạc),Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,False,True
P0080,Laptop LG Gram 2024 15Z90ST-G.AH75A5 (Intel Core Ultra 7 155H | 16GB | 512GB | Intel Arc | 15.6 inch FHD OLED | Win 11 | Xanh),Other,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,0.99,True,True
P0081,Laptop ASUS ROG Strix G16 G614JU-N3480W (Intel Core i5-13450HX | RTX 4050 6GB | 16 inch FHD + 165Hz | 16GB | 512GB | Win 11 | Xám),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.5,False,True
P0082,Laptop Asus Vivobook 14 M1405NAQ-LY011W (AMD Ryzen 7 170  | 16GB | 512GB | AMD Radeon | 14 inch WUXGA | Win 11 | Bạc),Asus,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.6,False,True
P0083,Laptop Dell Latitude 7340 XCTO (Intel Core i7-1365U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Win 11 Pro | Xám),Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.15,False,True
P0084,Laptop HP EliteBook  X Flip G1i B9FR9PT (Intel Core Ultra 7 268V | 32GB | 1TB | Intel Arc | 14 inch 2.5K 120Hz | Cảm ứng | Win 11 Pro | Bạc),HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.4,True,True
P0085,Laptop Lenovo ThinkPad P16s Gen 1 21BT005TVA (Intel Core i7-1260P | 24GB | 512GB | T550 4GB | 16 inch WUXGA | NoOS | Đen),Lenovo,Office,Intel,Intel Core,Dedicated,Workstation,24.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.8,False,True
P0086,Laptop ASUS ROG Zephyrus G14 GA403 Ryzen AI 9 GA403WM-QS058WS (AMD Ryzen AI 9 HX 370 | RTX 5060 | 14 inch 3K OLED | 32GB | 1TB | Windows 11 Home + Microsoft Office Home 2024 + Microsoft 365 Basic | Trắng),Asus,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.5,True,True
P0087,Laptop HP Elitebook 630 G11 A7LC5PT (Intel Core Ultra 7 155U | 16GB | 512GB | 13.3 inch WUXGA | Win 11 | Bạc),HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.3,True,True
P0088,Laptop Lenovo ThinkPad E16 Gen 3 21SR002GVA (Intel Core Ultra 5 225H | 16GB | 512GB | Intel Graphics | 16 inch WUXGA IPS | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,True,True
P0089,Laptop Lenovo ThinkPad E16 Gen 1 21JN00GLVN (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 16 inch WUXGA | Win 11 | Đen),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.81,False,True
P0090,Laptop HP ProBook 440 G10 B73SKAT (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 14 inch FHD IPS | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.38,False,True
P0091,Laptop ASUS Vivobook S 14 OLED S5406SA-PP168WS (Intel Core Ultra 5 226V | 16GB | 512GB | Intel Arc | 14 inch 3K OLED | Win 11 | Office | Đen),Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.3,True,True
P0092,Laptop Asus ROG Zephyrus G16 GU605MI-QR116W (Intel Ultra 9 185H | RTX 4070 8GB |32GB | 1TB |  16 inch 2.5K OLED 240Hz | Win 11 | Xám),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,1.85,True,True
P0093,Laptop Asus Vivobook S16 S3607VA-RP056W (Intel Core i7-13620H | Intel UHD | 16 inch WUXGA | 16GB | 512GB | Win 11 | Bạc),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.7,False,True
P0094,Laptop HP VICTUS 15-fa2731TX B85LNPA (Intel Core i5-13420H | RTX 3050 | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),HP,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,False,True
P0095,Laptop  Lenovo Legion 5 16IRX9 83DG0051VN (Intel Core i7-14650HX |  RTX 4060 |16GB | 1TB | 16 inch WQXGA | Xám | Win 11),Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.36,False,True
P0096,Laptop Asus Vivobook 15 X1504VA-NJ1969W (Intel Core i5-1334U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD IPS | Win 11 | Bạc),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P0097,Laptop Lenovo ThinkPad E16 Gen 3 21TF0043VN (Intel Core 7 240H | Intel Graphics | 16 inch WUXGA | 32GB | 1TB | Win 11 | Đen),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,False,True
P0098,Laptop Asus Vivobook Go 14 E1404FA-NK177W (Ryzen 5 7520U | 16GB | 512GB | 14 inch FHD | AMD Radeon Graphics | Win 11 | Bạc),Asus,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.38,False,True
P0099,Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN (Intel Core Ultra 7 Lunar Lake - 258V | Intel Arc | 13.3 inch 2.8K OLED | 32GB | 1TB | Win 11 | Xám),MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,0.99,True,True
P0100,Laptop ASUS ROG Strix SCAR 18 G835LR-SA130W (Intel Core Ultra 9 Processor 275HX | RTX 5070 Ti | 18 inch 2.5K 240Hz | 32GB | 1TB | Win 11 | Đen),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,240+,Windows,3.3,True,True
P0101,Laptop  Lenovo Legion Gaming 5 15IRX10 83LY004GVN (Intel Core i7-14700HX | RTX 5070 8GB | 15.1 WQXGA OLED 165Hz | 24GB | 1TB | Win 11 | Office | Đen),Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,24.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,False,True
P0102,Laptop Asus ROG Zephyrus G16 GU605MV-QR196WS (Intel Ultra 9 185H |RTX 4060 8GB | 32GB | 1 TB |  16 inch 2.5K | Win 11 | Trắng),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,1.85,True,True
P0103,Laptop Lenovo ThinkPad P16s Gen 2 21HK004VVA (Intel Core i7-1360P | 32GB | 512GB | RTX A500 | 16 inch WUXGA | NoOS | Đen),Lenovo,Office,Intel,Intel Core,Dedicated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P0104,Laptop ACER Predator Helios PHN16-72-78L4 NH.QNPSV.012 (Intel Core i7-14700HX | RTX 4050 | 16 inch 2.5K | 16GB | 1TB | Win 11 | Đen),Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.8,False,True
P0105,Laptop Lenovo ThinkPad E16 Gen 3 21SR002LVA (Intel Core Ultra 7 255H | Intel Arc | 16 inch WUXGA | 16GB | 512GB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,True,True
P0106,"Laptop ASUS ExpertBook P1 P1403CVA-C3U08-50W (Core 3 100U | 8GB | 512GB | FingerPrint | Chiclet Keyboard | Wi-Fi 6+ Bluetooth | 14"" FHD | Windows 11 Home  | 2Y OnSite Service)",Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.44,False,True
P0107,Laptop Lenovo Yoga 7 2-in-1 14IML9 83DJ00H8VN (Intel Core Ultra 5 125H | 16GB | 1TB | Intel Arc | 14 inch WUXGA OLED | Cảm ứng | Win 11 | Office 24 | Xám),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.49,True,True
P0108,Laptop ASUS Zenbook S 16 UM5606GA-SS384WS (AMD Ryzen AI 9 465 | 32GB | 1TB | AMD Radeon | 16 inch 3K OLED 120Hz | Win 11 | Office | Trắng),Asus,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.5,True,True
P0109,Laptop ASUS Vivobook S14 S3407VA-LY146W (Intel Core 5 210H | 16GB | 512GB | Intel Graphics | 14 inch WUXGA | Win 11 | Bạc),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,False,True
P0110,Laptop HP EliteBook 640 G10 873H2PA (Intel Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,120 - 165,Windows,1.41,False,True
P0111,Laptop Lenovo ThinkPad T14s Gen 6 21R10004VA (Intel Core Ultra 7 255H | Intel Arc | 14 inch WUXGA IPS | 32GB | 512GB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.24,True,True
P0112,Laptop ASUS Gaming V16 V3607VU-RP343W (Intel Core 5 210H | RTX 4050 6GB | 16 inch WUXGA 144Hz | 16GB | 512GB | Win 11 | Đen),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.95,False,True
P0113,Laptop Lenovo ThinkPad  P14s Gen 5 T 21G2003XVA (Intel Core Ultra 7 155H | RTX 500 Ada | 14.5 inch 3K | 64GB | 1TB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,64.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.61,True,True
P0114,Laptop Lenovo ThinkPad L14 Gen 5 T  21L10043VA (Intel Core Ultra 5 125U | 16GB | 512GB | Intel Graphic | 14 inch WUXGA | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P0115,Laptop ASUS ROG Strix SCAR 16 G635LX-RW179W (Intel Core Ultra 9 275HX | RTX 5090 | 16 inch 2.5K 240Hz | 64GB | 4 TB | Win 11 | Đen),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,64.0,DDR5 / LPDDR5,,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.8,True,True
P0116,Laptop Lenovo ThinkPad T16 Gen 3 21MN007QVN (Intel Core Ultra 7 155U | 16GB | 1TB | 16 inch WUXGA IPS | Win 11 Pro | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.66,True,True
P0117,Laptop ASUS ROG Strix G16 G614JU-N4450W (Intel Core i7-13650HX | RTX4050 | 16 inch QHD+ | 16GB | 1TB | Win 11 Home | Xám),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.5,False,True
P0118,Laptop ASUS ExpertBook P1403CVA-C5H08-50W (Intel Core 5 Processor 210H | Intel Graphics | 14 inch FHD | 8GB | 512GB | Win 11 | Xám),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.47,False,True
P0119,Laptop ASUS ROG Strix G16 G614PM-S5181WS (AMD Ryzen 9 8940HX | RTX 5060 8GB GDDR7 | 16-inch WQXGA | 16GB | 1TB | Windows 11 Home | Xám),Asus,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.5,False,True
P0120,Laptop HP 240 G10 9H2E4PT (Intel Core i5-1335U | 16GB | 512GB | 	Intel UHD Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,False,True
P0121,Laptop MSI Modern 15 H AI C2HMG-220VN (Intel Core Ultra 7 255H | 16GB | 512GB | 15.6 inch FHD | Intel Arc Graphics | Windows 11 Home SEA | Đen),MSI,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.9,True,True
P0122,Laptop Dell Latitude 5450 BTX Base 42LT545001	(Intel Core Ultra 7 155U | 16GB | 512GB | 14 inch FHD | Win 11 | Xám),Dell,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P0123,Laptop Asus ROG Strix G16 G614JVR-N4231W (Intel Core i9 14900HX | RTX 4060 | 16 inch 2.5K | 32GB | 1TB | Win 11 | Xám),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.5,False,True
P0124,Laptop Lenovo ThinkPad X1 Carbon Gen 12 - 21KC008NVN (Intel Core Ultra 7 155H | 32GB | 1TB | Intel Arc | 14 inch WUXGA | Win 11 Pro | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.09,True,True
P0125,Laptop Lenovo ThinkPad E14 Gen 5 21JK006HVA (Intel Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | No OS | Đen),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.53,False,True
P0126,Laptop ASUS Vivobook S14 M3407HA-SF480W (AMD Ryzen 5 220 | AMD Radeon Graphics | 14.0-inch WUXGA | 16GB | 512GB | Windows 11 Home | Xám),Asus,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,False,True
P0127,Laptop Gigabyte AORUS 16X ASG-53VNC54SH (Intel Core i7-14650HX | RTX 4070 8GB | 16 inch WQXGA 165Hz | 16GB | 1TB | Win 11 | Xám),Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.3,False,True
P0128,Laptop MSI Modern 14 F13MG-466VN (Intel Core i5-1334U | 8GB | 512GB | Intel UHD | 14 inch FHD IPS | Win 11 | Bạc),MSI,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,False,True
P0129,Laptop Acer Swift Go 14 SFG14-41-R19Z NX.KG3SV.001 (AMD Ryzen 5 7530U | 16GB | 512GB | AMD Radeon | 14 inch FHD | Win 11 | Bạc),Acer,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,False,True
P0130,Laptop Gigabyte AORUS 16X ASG-53VNC94SH (Intel Core i7-14650HX | RTX 4070 8GB | 16 inch WQXGA 165Hz | 16GB | 1TB | Win 11 | Xám),Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.3,False,True
P0131,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00008VN (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 14 inch WUXGA | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.43,False,True
P0132,Laptop Dell 16 Plus DB16250 X65NW7 (Intel Ultra 7 256V | 16GB | 1TB | Intel Arc | 16 inch QHD+ | Win 11 | Office | Xanh),Dell,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,1.87,True,True
P0133,Laptop Acer Swift Go SFG14-71-513F NX.KPZSV.003 (Core i5-13500H | 16GB | 512GB | Intel Iris Xe | 14 inch OLED 2.8k | Win 11 | Sunshiny Gold),Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.2,False,True
P0134,Laptop Acer Aspire 5 A514-54-5127 NX.A28SV.007 (Core™ i5-1135G7 | 8GB | 512GB | Intel® Iris® Xe | 14 inch FHD | Win 11 | Bạc),Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.46,False,True
P0135,Laptop ASUS Gaming V16 V3607VU-RP216W (Intel Core 7 240H | RTX 4050 | 16 inch WUXGA 144Hz | 16GB | 512GB | Win 11 | Đen),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.95,False,True
P0136,Laptop Lenovo ThinkPad E16 Gen 3 21SR002MVA (Intel Core Ultra 7 255H | Intel Arc 140T | 16 inch WUXGA IPS | 16GB | 1TB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,True,True
P0137,Laptop HP Probook 4 G1i 16 BQ5D9PT (Intel Core Ultra 5 225H | Integrated Intel Arc 130T GPU | 16 inch WUXGA | 16GB | 512GB | Windows 11 Pro | Bạc),HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,Other,Windows,1.74,True,True
P0138,Laptop  Lenovo Legion 7 16IRX9 83FD006JVN (Intel Core i9-14900HX | RTX 4070 |32GB | 1TB |  16 inch 3.2K | Win 11 | Trắng),Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.24,False,True
P0139,Laptop Acer Aspire Go 15 AG15-31P-32U6 NX.KRPSV.002 (Core i3-N305 | 8GB | 512GB | Intel® UHD Graphics | 15.6 inch IPS FHD | Win 11 | Bạc),Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.75,False,True
P0140,Laptop Lenovo Yoga Slim 7 15ILL9 83HM000GVN (Intel Core Ultra 7 258V | 1TB | 32GB | Intel Arc | 15.3 inch 2.8K IPS | Win 11 | Office | Xám),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.53,True,True
P0141,Laptop ASUS ROG Strix SCAR 15 G533ZS-LN036W (Core i9-12900H | GeForce RTX™ 3080 8GB |32GB | 2TB |  15.6 inch WQHD | Windows 11 Home | Đen),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.3,False,True
P0142,Laptop Acer Swift Go 14 SFG14-41-R5JK NX.KG3SV.002 (AMD Ryzen 5 7530U | 16GB | 1TB | AMD Redeon | 14 inch FHD | Win 11 | Bạc),Acer,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,False,True
P0143,Laptop Asus Zenbook 14 Flip OLED UP3404VA-KN038W (Intel Core i5-1340P | 16GB | 512GB | Intel Iris Plus | 14.0-inch OLED WQXGA+ | Win 11 | Xanh),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.5,False,True
